uniqueID,laserID,shotYear,shotDay,rec_ndx,shotn,datatake,date,lat,lon,elev,elev_geoid,elev_groun,g14_rh100,g14rh50,g14_wflen,BeamCoelv,DEM_hires_,satNdx,satElevCor,ElvuseFlg,cld1_mswf,FRir_qaFla,lead,trail,MedH,MeanH,QMCH,Centroid,wflen,ht1,ht2,ht3,ht4,fslope,eratio,Senergy,h10,h20,h25,h30,h40,h50,h60,h70,h75,h80,h90,h100,stackName,stackDir,bufferSize,wrs2,1__std,1__min,1__max,1__median,1__nmad,1__mean,2__std,2__min,2__max,2__median,2__nmad,2__mean,3__std,3__min,3__max,3__median,3__nmad,3__mean,4__std,4__min,4__max,4__median,4__nmad,4__mean,5__std,5__min,5__max,5__median,5__nmad,5__mean,6__std,6__min,6__max,6__median,6__nmad,6__mean,7__std,7__min,7__max,7__median,7__nmad,7__mean,8__std,8__min,8__max,8__median,8__nmad,8__mean,9__std,9__min,9__max,9__median,9__nmad,9__mean,10__std,10__min,10__max,10__median,10__nmad,10__mean
185,L2A,2003,276,119278526,19,L2A,275.60,51.164001,-100.935852,498.8700,523.1308,498.7700,3.0200,0.1000,5.1500,2.910000,6,0,0,0,5,15,2.3983,2.2484,3.7474,3.7474,3.7474,0.1000,7.3449,3.7474,1.0493,1.0479,0.1499,0.637838,-0.016706,11.144999,-1.0493,-0.7495,-0.5996,-0.4497,-0.2998,0.0000,0.1499,0.4497,0.5996,0.7495,1.0493,3.7474,WV01_20120817_102001001CD26500_102001001C4C8800,/att/gpfsfs/briskfs01/ppl/pmontesa/userfs02/projects/3dsi/stacks/Out_Stacks2/WV01_20120817_102001001CD26500_102001001C4C8800,15,034024;033024,1.05838166693,1.0500793457,5.76873779297,3.56358337402,1.08030086975,3.50635493885,0.836948678698,2.69427490234,6.90386962891,5.29405212402,0.842921081543,5.21148889715,0.67206934781,496.904998779,500.752990723,498.591491699,0.48034737854,498.663174716,0.0648119122412,0.546567261219,0.736172437668,0.692669093609,0.0644980579019,0.67834221233,2.30051089139,245.041351318,251.533432007,246.062835693,1.51445273437,247.038507635,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,0.0,12.0,197.818181753,2000314752.0,2000314752.0,2000314752.0,0.0,2000314554.18
652,L3C,2005,160,385037486,22,L3C,890.78,51.949940,-100.899261,665.8100,682.0839,655.5500,22.5400,10.2600,25.0200,3.170000,6,0,0,0,2,15,3.7474,1.0493,14.3900,13.4556,14.2358,10.2600,25.6322,23.0840,21.4351,21.4023,20.5358,0.572455,3.249350,4.866323,-0.1499,1.0493,1.7988,2.9979,10.9424,13.0410,14.6898,15.7391,16.3387,17.0881,18.4372,23.0840,WV01_20120817_102001001CD26500_102001001C4C8800,/att/gpfsfs/briskfs01/ppl/pmontesa/userfs02/projects/3dsi/stacks/Out_Stacks2/WV01_20120817_102001001CD26500_102001001C4C8800,15,034024;033024,0.931269517664,2.07397460938,6.5439453125,4.85284423828,0.964993066406,4.70963087816,6.55426012616,4.68701171875,22.1016235352,17.9486083984,5.750459198,14.5566058819,1.37515430798,670.090026855,676.953979492,672.397949219,1.57376940308,672.573863636,3.9742408433,9.20971393585,20.393497467,11.0418319702,0.0,12.4504188795,1.63103504274,260.659210205,264.388671875,260.659210205,0.0,261.842433287,0.527611545253,62.0,65.0,63.0,0.0,62.5730337079,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,1.6390635981,1.0,5.0,1.0,0.0,1.85393258427,350.921348333,2018314752.0,2018314752.0,2018314752.0,0.0,2018314401.08
188,L2A,2003,276,119278526,22,L2A,275.60,51.168648,-100.936951,499.0500,523.2092,498.8400,4.0600,0.2100,6.3000,2.920000,6,0,0,0,5,15,4.3470,0.8994,2.8480,3.0475,3.1113,0.2100,8.0944,5.8459,4.4969,4.4910,3.5975,0.745895,0.049536,15.424275,-1.0493,-0.7495,-0.5996,-0.4497,-0.1499,0.0000,0.2998,0.5996,0.7495,0.8994,1.3491,5.8459,WV01_20120817_102001001CD26500_102001001C4C8800,/att/gpfsfs/briskfs01/ppl/pmontesa/userfs02/projects/3dsi/stacks/Out_Stacks2/WV01_20120817_102001001CD26500_102001001C4C8800,15,034024;033024,0.362544692244,0.212036132812,2.55914306641,0.979156494141,0.33897824707,1.01378670385,0.665162671128,1.0319519043,3.97143554688,2.2939453125,0.590361474609,2.40307548221,0.302717452816,497.29800415,498.684997559,498.022003174,0.324680712891,498.034251412,0.461611225647,0.807115614414,2.20246601105,0.965354800224,0.0,1.17377812445,12.8041371835,127.709098816,205.926712036,162.757400513,0.0,164.83704096,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,0.0,12.0,152.587570667,2000314752.0,2000314752.0,2000314752.0,0.0,2000314599.41
189,L2A,2003,276,119278526,23,L2A,275.60,51.170200,-100.937347,499.3900,523.4321,499.0600,4.9500,0.3300,7.9500,2.920000,6,0,0,0,5,15,3.5975,1.7988,4.0472,4.0917,4.1167,0.3300,8.9938,5.5462,2.9979,2.9940,2.0985,2.005354,0.112839,14.000550,-1.3491,-0.8994,-0.7495,-0.4497,-0.1499,0.1499,0.4497,0.8994,1.0493,1.3491,2.0985,5.5462,WV01_20120817_102001001CD26500_102001001C4C8800,/att/gpfsfs/briskfs01/ppl/pmontesa/userfs02/projects/3dsi/stacks/Out_Stacks2/WV01_20120817_102001001CD26500_102001001C4C8800,15,034024;033024,1.38080685628,0.992309570312,6.8193359375,3.7705078125,1.64313054199,3.75249242419,1.65870339065,2.5771484375,11.4122924805,6.36392211914,2.10911251831,6.26365049545,1.22343504336,497.87298584,503.246002197,499.648986816,1.18461405029,499.944094422,0.388080189224,1.55160856247,3.53249883652,2.76258897781,0.0,2.48129630488,7.20162446077,10.7562103271,41.8866195679,22.0200958252,0.0,19.2680364001,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,0.0,12.0,8684216.9355,2000314752.0,2018314752.0,2000314752.0,0.0,2006951398.26
658,L3C,2005,160,385037491,7,L3C,890.78,51.988480,-100.909149,551.2300,571.9792,545.3900,24.8500,5.8400,33.6900,3.160000,6,0,0,0,4,15,3.5975,4.3470,17.8376,16.1061,16.9600,5.8400,31.4782,25.3324,20.0861,20.0555,19.1867,0.913710,0.914955,23.692974,-1.0493,-0.2998,0.0000,0.1499,0.7495,1.6489,3.1478,7.1950,10.4927,14.2401,20.2360,25.3324,WV01_20120817_102001001CD26500_102001001C4C8800,/att/gpfsfs/briskfs01/ppl/pmontesa/userfs02/projects/3dsi/stacks/Out_Stacks2/WV01_20120817_102001001CD26500_102001001C4C8800,15,034024;033024,2.00802937724,0.871337890625,13.2355957031,3.61431884766,0.783016223145,4.01019287109,2.87593183631,2.06121826172,14.9007568359,5.00537109375,1.70995794067,5.98886948738,2.16655638952,545.905029297,557.75,547.74597168,0.883641906738,548.093060662,7.75088542466,3.78216362,26.8438911438,7.12308979034,4.95325714016,9.48048246577,10.2029423909,81.3370132446,109.479232788,100.986595154,12.5911845566,101.339909586,2.60119639765,48.0,55.0,55.0,0.0,53.2865168539,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.165229676066,4.0,5.0,4.0,0.0,4.02808988764,0.719101123512,18312128.0,18312128.0,18312128.0,0.0,18312128.7191
653,L3C,2005,160,385037486,23,L3C,890.78,51.951485,-100.899658,660.2600,680.7264,654.1900,18.1100,6.0700,21.1700,3.170000,6,0,0,0,2,15,6.5954,3.8973,9.8931,10.1168,10.2700,6.0700,24.1333,16.7884,10.3428,10.3270,9.4434,0.249435,0.182126,14.036908,-3.1478,-1.7988,-1.3491,-0.8994,-0.1499,0.5996,1.6489,4.9466,6.4455,7.6447,10.0430,16.7884,WV01_20120817_102001001CD26500_102001001C4C8800,/att/gpfsfs/briskfs01/ppl/pmontesa/userfs02/projects/3dsi/stacks/Out_Stacks2/WV01_20120817_102001001CD26500_102001001C4C8800,15,034024;033024,3.1550595954,2.6298828125,14.1259765625,5.1435546875,2.62024936523,6.09196337891,1.45097715703,9.07080078125,15.7797241211,12.6659240723,1.00046542969,12.6106163347,1.78019154428,661.927978516,670.992980957,666.45501709,1.81913499756,666.71246722,2.03193597771,4.93889713287,9.58201503754,8.98269367218,0.888553856277,7.13199278762,86.975193265,162.769592285,341.142700195,187.273513794,36.3295140289,246.9891978,1.29546315058,56.0,59.0,57.0,1.4826,57.3854748603,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,363.262569904,2018314752.0,2018314752.0,2018314752.0,0.0,2018314388.74
650,L3C,2005,160,385037486,14,L3C,890.78,51.937576,-100.896088,682.3200,699.8033,673.2900,22.0100,9.0300,25.2200,3.170000,6,0,0,0,2,15,1.3491,1.3491,16.6385,16.1143,16.4526,9.0300,26.2318,22.0347,18.7370,18.7083,17.8376,0.388057,0.652767,3.665758,-1.6489,-0.5996,-0.2998,0.0000,0.5996,11.0923,14.5399,16.6385,17.3879,18.1374,19.4865,22.0347,WV01_20120817_102001001CD26500_102001001C4C8800,/att/gpfsfs/briskfs01/ppl/pmontesa/userfs02/projects/3dsi/stacks/Out_Stacks2/WV01_20120817_102001001CD26500_102001001C4C8800,15,034024;033024,0.601777174454,2.68225097656,5.75390625,4.49810791016,0.613481854248,4.41798079641,3.21911498161,5.48883056641,18.0399169922,8.20892333984,1.69362436523,9.44648903295,1.4529564839,688.888000488,695.476989746,693.226501465,1.15497833862,693.002175633,1.86056874829,3.46692299843,8.07688236237,7.97666025162,0.148589301395,6.97584263393,161.205400453,9.94946289062,352.83404541,340.572723389,18.1786360291,210.4946875,2.7250373523,56.0,65.0,58.0,0.0,58.84,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,29.9885714054,2005314688.0,2005314688.0,2005314688.0,0.0,2005314717.99
651,L3C,2005,160,385037486,20,L3C,890.78,51.946854,-100.898438,667.6200,686.1387,659.6100,21.1800,8.0100,23.5500,3.170000,6,0,0,0,2,15,3.7474,2.0985,14.0902,13.8007,14.1620,8.0100,25.3324,21.7349,19.0368,19.0077,18.1374,0.857482,1.578109,12.421322,-0.5996,0.0000,0.2998,0.5996,1.4990,10.0430,12.5913,14.0902,14.8397,15.4393,16.9382,21.7349,WV01_20120817_102001001CD26500_102001001C4C8800,/att/gpfsfs/briskfs01/ppl/pmontesa/userfs02/projects/3dsi/stacks/Out_Stacks2/WV01_20120817_102001001CD26500_102001001C4C8800,15,034024;033024,0.822630463163,2.2255859375,6.3291015625,4.20434570312,0.802924182129,4.25680357037,2.84288187288,4.80541992188,21.4730834961,6.4362487793,0.803105163574,7.16802654844,1.62433106576,673.213989258,682.226989746,674.846984863,0.971055944824,675.343567251,1.31472736096,4.38496685028,10.285484314,6.01000213623,0.0,6.25035853795,54.6815818372,46.030040741,276.124816895,146.859619141,0.0,169.347678571,1.79337556534,61.0,65.0,61.0,0.0,62.2742857143,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,29.9885714054,2005314688.0,2005314688.0,2005314688.0,0.0,2005314717.99
764,L3D,2005,314,451477288,9,L3D,1044.57,51.839897,-100.872925,701.0300,723.3306,696.9800,22.9200,4.0500,25.0400,2.980000,6,0,0,0,3,15,20.9854,2.3983,16.3387,15.4709,16.1568,4.0500,27.8807,23.6836,20.3859,20.3583,19.4865,0.256735,0.282756,9.440962,-1.0493,-0.5996,-0.4497,-0.2998,0.0000,0.2998,0.7495,1.1992,1.4990,2.0985,13.1908,23.6836,WV01_20120817_102001001CD26500_102001001C4C8800,/att/gpfsfs/briskfs01/ppl/pmontesa/userfs02/projects/3dsi/stacks/Out_Stacks2/WV01_20120817_102001001CD26500_102001001C4C8800,15,034024;033024,4.61550766234,0.087890625,17.5150146484,4.45584106445,4.0390081604,5.69933352263,6.7634503998,-0.988159179688,27.9760742188,14.3533325195,6.55949150391,14.6241113281,5.81725567012,701.234985352,721.364013672,716.075500488,4.41590202026,713.543368253,1.75094868454,2.4132604599,7.9057803154,5.66708135605,3.31909507713,6.21614790232,78.1400787378,0.0577621459961,188.690795898,155.395904541,49.3630059265,92.9333399541,0.517311780441,55.0,57.0,56.0,0.0,56.4293785311,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
11,L2A,2003,274,118211636,36,L2A,273.13,51.239029,-100.759979,444.8600,469.9115,444.7900,2.7200,0.0700,4.8400,3.360000,6,0,0,0,0,15,2.3983,2.0985,3.5975,3.5787,3.5807,0.0700,7.0451,3.7474,1.3491,1.3467,0.4497,1.034846,0.082407,8.740161,-0.8994,-0.5996,-0.4497,-0.2998,-0.1499,0.1499,0.2998,0.4497,0.5996,0.7495,1.1992,3.7474,WV01_20120817_102001001CD26500_102001001C4C8800,/att/gpfsfs/briskfs01/ppl/pmontesa/userfs02/projects/3dsi/stacks/Out_Stacks2/WV01_20120817_102001001CD26500_102001001C4C8800,15,034024;033024,0.403891832317,0.48779296875,2.48226928711,0.985748291016,0.367437579346,1.06419157039,0.592610686207,1.02603149414,4.07678222656,2.10308837891,0.631353771973,2.10536340401,0.160627164883,444.104003906,445.018005371,444.54598999,0.13492166748,444.533456921,0.0753055444856,0.476060152054,0.765363812447,0.568235039711,0.0,0.545038772842,134.778224082,9.53478240967,339.989929199,9.53478240967,0.0,132.03654661,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,0.0,12.0,271.186440706,2005314688.0,2005314688.0,2005314688.0,0.0,2005314959.19
10,L2A,2003,274,118211636,35,L2A,273.13,51.240570,-100.759613,446.5500,471.6169,446.4900,3.2000,0.0600,5.6600,3.360000,6,0,0,0,0,15,2.3983,2.5482,4.0472,-NaN,-NaN,0.0600,7.7946,3.8973,0.8994,0.8978,0.0000,2.848582,0.084453,10.722861,-1.0493,-0.7495,-0.5996,-0.4497,-0.1499,0.1499,0.2998,0.5996,0.7495,0.8994,1.3491,3.8973,WV01_20120817_102001001CD26500_102001001C4C8800,/att/gpfsfs/briskfs01/ppl/pmontesa/userfs02/projects/3dsi/stacks/Out_Stacks2/WV01_20120817_102001001CD26500_102001001C4C8800,15,034024;033024,1.16849746617,0.0539245605469,5.38360595703,2.04605102539,1.07864941406,2.33535887293,0.824052506843,2.62258911133,6.31719970703,3.92578125,0.749534655762,4.24300681939,0.399123244308,444.903991699,448.187011719,446.887512207,0.30318916626,446.833362926,0.144123667159,0.854481995106,1.2203643322,0.868950426579,0.0214508965015,0.968939312434,7.32742819559,211.800476074,231.535491943,218.491775513,1.94620659485,220.666688736,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,0.0,12.0,86.056497097,2005314688.0,2005314688.0,2005314688.0,0.0,2005314774.06
13,L2A,2003,274,118211636,38,L2A,273.13,51.235943,-100.760773,443.7500,465.8208,440.7100,14.9100,3.0400,17.1200,3.360000,6,0,0,0,0,15,13.3407,0.5996,8.0944,7.9994,8.8974,3.0400,17.5378,15.4393,14.2401,14.2156,13.3407,0.301367,0.510007,6.144662,-0.8994,-0.4497,-0.2998,-0.1499,0.2998,0.5996,1.0493,1.7988,2.6981,4.9466,10.0430,15.4393,WV01_20120817_102001001CD26500_102001001C4C8800,/att/gpfsfs/briskfs01/ppl/pmontesa/userfs02/projects/3dsi/stacks/Out_Stacks2/WV01_20120817_102001001CD26500_102001001C4C8800,15,034024;033024,1.13521516073,0.522674560547,5.34393310547,2.85806274414,1.26546751099,2.90168453042,1.17829728553,2.50994873047,10.2832641602,4.65910339355,1.11176901855,4.642578125,1.23079744599,439.183013916,449.087005615,440.713989258,0.53520737915,440.940807132,1.25697467412,0.736760437489,8.22586631775,2.42418575287,0.0,2.06159412794,31.0260787924,20.2629165649,202.192779541,190.235275269,0.0,187.841322387,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,0.0,12.0,271.186440706,2005314688.0,2005314688.0,2005314688.0,0.0,2005314959.19
12,L2A,2003,274,118211636,37,L2A,273.13,51.237488,-100.760376,443.8800,468.9462,443.8300,3.1200,0.0500,5.8400,3.360000,6,0,0,0,0,15,2.2484,1.6489,3.2977,3.3110,3.3157,0.0500,6.7453,3.7474,1.6489,1.6460,0.7495,2.657716,0.063265,10.645001,-1.1992,-0.7495,-0.5996,-0.4497,-0.1499,0.1499,0.2998,0.5996,0.7495,0.8994,1.3491,3.7474,WV01_20120817_102001001CD26500_102001001C4C8800,/att/gpfsfs/briskfs01/ppl/pmontesa/userfs02/projects/3dsi/stacks/Out_Stacks2/WV01_20120817_102001001CD26500_102001001C4C8800,15,034024;033024,0.947238064819,1.57208251953,6.04608154297,3.27099609375,0.860227432251,3.51697268431,1.20943586468,3.06637573242,7.81658935547,5.87533569336,1.44043132324,5.64963130628,0.676520053139,441.87701416,445.895996094,444.497497559,0.567105358887,444.39214939,0.325550300045,1.09718704224,1.96352791786,1.96352791786,0.0,1.79148149221,2.93330577018,151.252197266,170.444198608,159.414108276,0.0,159.17856197,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,0.0,12.0,86.056497097,2005314688.0,2005314688.0,2005314688.0,0.0,2005314774.06
15,L2A,2003,274,118211641,1,L2A,273.13,51.231327,-100.761932,440.9700,466.0400,440.9400,3.2300,0.0300,5.7300,3.360000,6,0,0,0,0,15,137.1548,0.0000,3.4476,14.1105,39.5749,0.0300,143.4505,141.0521,139.5532,139.3133,138.6538,1.169424,-0.853924,22.018431,-1.7988,-1.6489,-1.6489,-1.4990,-1.3491,-1.3491,-1.1992,-1.1992,-1.1992,-1.0493,-1.0493,141.0521,WV01_20120817_102001001CD26500_102001001C4C8800,/att/gpfsfs/briskfs01/ppl/pmontesa/userfs02/projects/3dsi/stacks/Out_Stacks2/WV01_20120817_102001001CD26500_102001001C4C8800,15,034024;033024,0.958158987159,1.45022583008,6.32183837891,3.75991821289,0.949089321899,3.86303059439,0.565089041013,3.70236206055,6.37814331055,5.52177429199,0.367641183472,5.38126673323,0.621552903221,439.580993652,442.872009277,441.028991699,0.518919049072,441.083059211,0.141431840451,0.305037528276,0.693646132946,0.693646132946,0.0,0.601231007094,30.4957611387,69.2410125732,159.875,159.875,0.0,135.894926264,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,0.0,12.0,205.662921429,2005314688.0,2005314688.0,2005314688.0,0.0,2005314893.66
14,L2A,2003,274,118211636,39,L2A,273.13,51.234406,-100.761139,442.8000,467.8553,442.7500,3.2400,0.0500,5.6700,3.360000,6,0,0,0,0,15,2.6981,1.1992,2.9979,3.1162,3.1526,0.0500,6.4455,4.0472,2.5482,2.5439,1.6489,0.628162,0.040494,12.520567,-1.0493,-0.7495,-0.5996,-0.4497,-0.1499,0.0000,0.2998,0.5996,0.7495,0.8994,1.1992,4.0472,WV01_20120817_102001001CD26500_102001001C4C8800,/att/gpfsfs/briskfs01/ppl/pmontesa/userfs02/projects/3dsi/stacks/Out_Stacks2/WV01_20120817_102001001CD26500_102001001C4C8800,15,034024;033024,0.933508050633,0.690856933594,5.48077392578,2.80743408203,0.998655615234,2.72853140995,0.779472144617,3.24209594727,6.26596069336,4.23197937012,0.799711761475,4.43352148999,0.402382717632,441.70098877,444.083007812,442.99798584,0.386237026978,442.999955101,0.0618302013167,0.650898873806,0.978692531586,0.760434806347,0.0,0.774396523662,6.65515298817,147.902954102,171.142044067,159.356582642,0.0,155.441641972,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,0.0,12.0,283.954022884,2005314688.0,2005314688.0,2005314688.0,0.0,2005314971.95
17,L2A,2003,274,118211641,3,L2A,273.13,51.228249,-100.762726,440.3200,465.1177,440.0300,5.1200,0.2900,7.4600,3.360000,6,0,0,0,0,15,4.3470,0.8994,2.8480,3.1791,3.2960,0.2900,8.2443,5.9958,4.6468,4.6388,3.7474,0.334327,0.151738,11.302305,-1.0493,-0.7495,-0.4497,-0.2998,-0.1499,0.1499,0.4497,0.7495,0.8994,1.1992,1.6489,5.9958,WV01_20120817_102001001CD26500_102001001C4C8800,/att/gpfsfs/briskfs01/ppl/pmontesa/userfs02/projects/3dsi/stacks/Out_Stacks2/WV01_20120817_102001001CD26500_102001001C4C8800,15,034024;033024,0.632833620137,0.801788330078,4.04489135742,2.22109985352,0.618413598633,2.2002985895,0.651586566534,2.55651855469,5.35696411133,3.42803955078,0.679540081787,3.55294817046,0.338251802277,439.022003174,441.822998047,440.236999512,0.265364044189,440.232344633,0.265224222055,0.88379329443,1.67313146591,1.5463026762,0.188036363626,1.41134203895,8.55551822244,130.857681274,154.019134521,147.342102051,9.89936834106,140.492893715,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,0.0,12.0,0.0,4742.0,4742.0,4742.0,0.0,4742.0
16,L2A,2003,274,118211641,2,L2A,273.13,51.229790,-100.762329,440.9000,465.9738,440.8800,2.8100,0.0200,5.1400,3.360000,6,0,0,0,0,15,2.3983,2.0985,3.5975,3.6552,3.6560,0.0200,7.1950,3.7474,1.1992,1.1971,0.2998,1.006545,0.023831,12.531380,-1.0493,-0.7495,-0.5996,-0.4497,-0.1499,0.0000,0.2998,0.4497,0.5996,0.7495,1.0493,3.7474,WV01_20120817_102001001CD26500_102001001C4C8800,/att/gpfsfs/briskfs01/ppl/pmontesa/userfs02/projects/3dsi/stacks/Out_Stacks2/WV01_20120817_102001001CD26500_102001001C4C8800,15,034024;033024,1.04396512544,1.93496704102,5.99652099609,3.35101318359,1.21452123413,3.52236614547,0.84843044746,3.12954711914,6.54965209961,5.39694213867,0.874095135498,5.27652949328,0.610429898155,439.072998047,443.082000732,441.118988037,0.554481903076,441.097372556,0.115700787613,0.550308287144,0.820403695107,0.569380223751,0.0282760532141,0.647277022207,58.995035424,30.2395515442,165.316558838,40.9632949829,15.8990220222,81.465001964,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,0.0,12.0,0.0,4742.0,4742.0,4742.0,0.0,4742.0
19,L2A,2003,274,118211641,5,L2A,273.13,51.225159,-100.763519,433.7800,458.9454,433.8700,4.3000,-0.0900,8.3500,3.360000,6,0,0,0,0,15,3.2977,2.2484,4.7967,4.8574,4.8612,-0.0900,9.7432,5.2464,1.6489,1.6460,0.7495,1.508365,-0.073711,14.327966,-2.2484,-1.4990,-1.1992,-1.0493,-0.5996,-0.1499,0.2998,0.5996,0.8994,1.0493,1.7988,5.2464,WV01_20120817_102001001CD26500_102001001C4C8800,/att/gpfsfs/briskfs01/ppl/pmontesa/userfs02/projects/3dsi/stacks/Out_Stacks2/WV01_20120817_102001001CD26500_102001001C4C8800,15,034024;033024,0.972378208375,0.60595703125,5.62951660156,3.21215820312,0.894455548096,3.1056703404,0.867555832473,3.4801940918,6.77612304688,5.09649658203,1.10647531128,5.11730608259,0.749853064713,432.032989502,435.278991699,434.009002686,0.57674262085,433.779239766,0.291699002962,2.53325724602,3.34087181091,3.26398181915,0.113997101784,3.13647391183,6.95123895727,182.688873291,198.495529175,187.138916016,6.59763334351,190.215513393,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,0.0,12.0,0.0,4742.0,4742.0,4742.0,0.0,4742.0
18,L2A,2003,274,118211641,4,L2A,273.13,51.226704,-100.763123,437.9100,462.7915,437.7100,3.9700,0.2000,6.2800,3.360000,6,0,0,0,0,15,2.8480,1.0493,2.8480,2.9626,3.0015,0.2000,6.4455,4.1971,2.8480,2.8431,1.9486,2.487156,0.141656,9.955330,-1.0493,-0.5996,-0.4497,-0.2998,-0.1499,0.1499,0.4497,0.7495,0.8994,1.0493,1.4990,4.1971,WV01_20120817_102001001CD26500_102001001C4C8800,/att/gpfsfs/briskfs01/ppl/pmontesa/userfs02/projects/3dsi/stacks/Out_Stacks2/WV01_20120817_102001001CD26500_102001001C4C8800,15,034024;033024,1.04744488084,1.09240722656,5.45193481445,2.89874267578,1.2085940918,2.90068890415,0.748429969267,3.10614013672,5.89474487305,4.63616943359,0.824732446289,4.58166848738,0.510049740008,436.449005127,439.37600708,437.95098877,0.459602380371,437.896451271,0.0742576337138,0.856208443642,1.05592536926,0.8584638834,0.00334391498566,0.895823160807,3.99166383528,135.995117188,152.362243652,149.91015625,0.113701593018,149.611559852,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,0.0,12.0,0.0,4742.0,4742.0,4742.0,0.0,4742.0
659,L3C,2005,160,385037491,10,L3C,890.78,51.993111,-100.910309,539.2800,558.0839,531.4900,23.8000,7.7900,27.3600,3.160000,6,0,0,0,4,15,6.1457,0.8994,13.9403,13.2735,13.9699,7.7900,26.9813,24.2832,22.4844,22.4502,21.5850,0.288636,1.239353,16.865286,-0.7495,-0.1499,0.1499,0.4497,1.3491,7.1950,11.6919,13.9403,14.8397,15.7391,17.3879,24.2832,WV01_20120817_102001001CD26500_102001001C4C8800,/att/gpfsfs/briskfs01/ppl/pmontesa/userfs02/projects/3dsi/stacks/Out_Stacks2/WV01_20120817_102001001CD26500_102001001C4C8800,15,034024;033024,0.731060022595,2.29669189453,5.74169921875,4.45263671875,0.862467077637,4.39364797701,2.53563027592,4.20434570312,17.341796875,8.90222167969,0.806091357422,9.10316628557,1.83883218182,542.304992676,550.393981934,547.513000488,1.7701795166,547.111065424,4.33138031388,1.86880588531,11.0190410614,1.94618988037,0.11472951107,5.45934437897,113.147746528,96.0258483887,355.931488037,317.96963501,56.2822432983,224.531845869,1.30834576808,45.0,52.0,50.0,0.0,49.7288135593,None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.361581921577,18312128.0,18312128.0,18312128.0,0.0,18312128.3616
